1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,EnclosedPorch,Fireplaces,FullBath,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,OverallCond,OverallQual,PoolArea,ScreenPorch,TotRmsAbvGrd,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1291,1230,0,5,0,1,2,2521,1,1,3964,0,0,20,4,6,0,0,10,728,1973,1973,151400
893,0,0,2,0,0,1,893,0,1,9600,0,0,0,7,5,0,0,4,0,1949,2003,135000
1048,0,0,3,0,0,1,1048,0,1,10152,0,0,20,5,5,0,192,6,0,1956,1956,135000
829,727,0,4,0,0,1,1556,1,1,11700,0,0,0,6,6,0,0,8,0,1968,1968,154000
1002,454,0,4,0,1,1,1456,0,1,7585,0,0,0,3,5,0,0,7,0,1948,1950,91500
698,728,0,3,0,0,1,1426,1,1,7950,0,0,0,6,6,0,0,6,252,1977,1977,159500
1240,0,0,2,0,0,2,1240,0,1,8556,0,0,93,5,7,0,0,5,140,2006,2006,194000
960,780,0,3,0,2,1,1740,1,1,13125,0,0,0,6,7,0,0,6,0,1940,1984,219500
1096,370,0,3,0,1,2,1466,0,1,10800,0,500,21,8,5,0,0,7,436,1936,1989,170000
1096,0,0,3,0,0,1,1096,0,1,15870,0,0,32,5,5,0,0,6,240,1969,1969,138800
848,0,0,1,0,1,1,848,0,1,4435,0,0,0,5,6,0,0,3,140,2004,2004,155900
990,0,0,3,0,0,1,990,0,1,8775,0,0,64,5,5,0,0,5,0,1994,1994,126000
1258,0,216,3,0,0,2,1258,0,1,11040,0,0,0,7,6,0,0,5,55,1971,2004,145000
1040,0,0,3,220,0,1,1040,1,1,7500,0,0,0,5,5,0,0,5,0,1963,1963,133000
1459,0,0,3,0,1,2,1459,0,1,8749,0,0,39,5,7,0,0,6,192,2002,2002,192000
1251,0,0,3,0,2,1,1251,0,1,8800,0,700,116,6,6,0,0,6,0,1964,1964,160000
691,807,0,3,0,1,2,1498,1,1,13031,0,0,44,5,6,0,0,6,315,1995,1996,187500
996,0,0,2,0,0,1,996,0,1,9069,0,0,0,6,6,0,0,5,120,1992,1992,147000
546,546,0,3,0,0,1,1092,1,1,1974,0,0,96,5,4,0,0,6,120,1973,1973,83500
1082,871,0,3,0,1,2,1953,1,1,10574,0,0,50,5,8,0,0,9,160,2005,2006,252000
970,739,0,3,0,0,2,1709,0,1,2522,0,0,40,5,7,0,0,7,0,2004,2004,137500
1247,0,0,1,0,1,1,1247,1,1,3316,0,0,84,5,8,0,0,4,0,2005,2005,197000
1040,0,0,2,0,0,2,1040,0,2,8544,0,0,0,4,3,0,0,6,0,1950,1950,92900
624,628,0,2,0,0,2,1252,1,1,2160,0,0,48,5,7,0,0,4,0,1999,2000,160000
1390,304,0,4,128,1,2,1694,0,1,8400,0,0,0,5,6,0,0,7,342,1925,1950,136500
1200,0,0,1,0,0,1,1200,1,1,9230,0,0,64,8,5,0,0,6,0,1965,1998,146000
936,0,0,2,80,0,1,936,0,1,5868,0,0,0,7,5,0,160,4,0,1956,2000,129000
1314,0,0,3,0,1,2,1314,0,1,9317,0,0,22,5,6,0,0,6,0,2006,2006,176432
773,582,0,3,115,0,1,1355,1,1,6882,0,0,0,7,6,0,0,7,136,1914,2006,127000
1088,0,0,2,137,0,1,1088,1,1,3696,0,0,74,5,8,0,0,5,0,1986,1986,170000
757,567,0,3,0,0,1,1324,0,1,6000,0,0,0,6,4,0,0,6,0,1936,1950,128000
1601,0,0,3,0,1,2,1601,0,1,11880,0,0,0,5,7,0,0,7,0,1978,1978,157000
438,0,0,1,0,0,1,438,0,1,8400,0,0,0,5,2,0,0,3,0,1920,1950,60000
950,0,0,3,0,0,1,950,0,1,9758,0,0,0,5,5,0,0,5,0,1971,1971,119500
1134,0,0,2,0,0,1,1134,0,1,7000,0,0,16,7,5,0,0,6,0,1960,2002,135000
1194,0,0,3,192,1,1,1194,0,1,8910,0,0,0,6,6,0,0,6,0,1959,1959,159500
630,672,0,3,0,0,2,1302,1,1,2016,0,0,0,5,5,0,0,6,0,1970,1970,106000
1500,1122,0,3,0,2,2,2622,1,1,12256,0,0,32,5,8,0,0,9,186,1994,1995,325000
1442,0,0,3,0,1,2,1442,0,1,10357,0,0,244,5,7,0,0,6,0,1990,1991,179900
887,1134,0,3,0,1,2,2021,1,1,23257,0,0,100,5,7,0,0,9,0,2006,2006,274725
948,742,0,3,0,1,2,1690,1,1,8063,0,0,48,5,6,0,0,7,100,2000,2000,181000
1836,0,0,3,0,1,2,1836,0,1,11362,0,0,185,5,8,0,0,7,125,2004,2005,280000
773,885,0,3,0,1,2,1658,1,1,8000,0,0,84,5,6,0,0,8,224,1995,1996,188000
1098,866,0,4,0,1,2,1964,1,1,10480,0,0,69,6,7,0,0,8,0,1976,1976,205000
816,0,0,2,0,0,1,816,0,1,7100,0,0,0,7,5,0,0,5,0,1957,1957,129900
1008,0,0,2,0,0,1,1008,0,1,8923,0,0,18,7,5,0,0,6,0,1953,2006,134500
833,0,0,2,0,0,1,833,0,1,5400,0,0,0,7,5,0,0,4,0,1954,2000,117000
1734,0,0,3,0,1,2,1734,0,1,12085,0,0,0,5,8,0,0,7,0,2007,2007,318000
779,640,0,3,0,1,2,1419,1,1,7750,0,0,0,5,8,0,0,7,120,2002,2002,184100
894,0,0,3,0,0,1,894,0,1,9764,0,0,0,7,5,0,0,5,0,1967,2003,130000
1021,580,0,3,0,0,1,1601,0,1,13825,0,0,34,6,5,0,0,6,280,1958,1987,140000
1040,0,0,3,252,0,1,1040,0,1,7560,0,0,0,5,5,0,0,6,140,1959,1959,133700
1012,0,0,2,112,1,1,1012,0,1,8263,0,0,22,5,6,0,0,6,0,1920,1950,118400
1552,0,0,3,0,0,2,1552,0,1,10084,0,0,20,5,7,0,0,7,144,2005,2006,212900
960,0,0,3,0,0,1,960,0,1,8926,0,0,0,3,4,0,160,5,64,1956,1956,112000
698,0,0,2,0,0,1,698,0,1,9405,0,0,200,9,5,0,0,4,0,1947,2008,118000
812,670,0,3,0,1,2,1482,1,1,9125,0,0,25,5,7,0,0,7,100,1992,1992,163900
1005,0,0,2,0,1,1,1005,0,1,10434,0,0,0,5,4,0,0,5,0,1955,1955,115000
1555,0,0,2,0,1,2,1555,0,1,3684,0,0,20,5,7,0,0,7,143,2007,2007,174000
1530,0,0,3,0,1,2,1530,0,1,14572,0,0,36,5,7,0,0,7,144,2004,2004,259000
847,1112,0,4,0,1,2,1959,1,1,11796,0,0,48,5,7,0,0,8,100,2004,2005,215000
936,0,0,2,0,0,1,936,0,1,7200,0,0,0,5,5,0,0,4,49,1980,1980,140000
1328,653,0,4,0,2,2,1981,0,1,7804,0,0,44,3,4,0,0,7,431,1928,1950,135000
974,0,0,3,0,0,1,974,0,1,10712,0,0,28,5,5,0,0,5,0,1991,1992,93500
1178,1032,0,5,0,0,2,2210,0,1,9900,0,0,48,4,6,0,0,8,0,1880,1950,117500
1142,878,0,3,0,1,2,2020,1,1,9828,0,0,155,5,8,0,0,8,0,1995,1995,239500
916,684,0,3,0,1,2,1600,1,1,8773,0,0,38,5,6,0,0,7,100,1997,1997,169000
986,0,0,2,0,1,1,986,0,1,6180,0,0,128,5,6,0,0,5,0,1926,1950,102000
1032,220,0,3,96,0,1,1252,0,1,9600,0,0,0,5,6,0,0,6,0,1950,1950,119000
780,240,0,2,176,0,1,1020,0,1,6342,0,0,0,8,5,0,0,6,0,1875,1996,94000
1567,0,0,2,0,2,2,1567,0,1,9819,0,0,32,5,6,0,0,5,264,1977,1977,196000
1167,0,0,3,216,1,1,1167,0,1,8731,0,0,0,5,5,0,126,6,0,1920,1950,144000
952,0,0,2,0,0,1,952,0,1,7350,0,0,0,7,5,0,0,4,0,1951,1951,139000
1088,780,0,4,0,1,2,1868,1,1,10304,0,0,96,7,5,0,0,9,448,1976,1976,197500
1466,1362,0,4,0,1,3,2828,0,1,9965,0,0,144,5,8,0,0,11,125,2006,2007,424870
1006,0,0,3,0,0,1,1006,0,1,9000,0,0,24,3,5,0,0,5,0,1959,1959,80000
672,252,0,2,0,0,1,924,0,1,12180,0,0,0,4,4,0,0,5,0,1941,1950,80000
1042,534,0,3,0,1,1,1576,0,1,6240,0,0,0,6,5,0,0,8,0,1928,1950,149000
1298,0,0,3,0,1,2,1298,0,1,11200,0,0,26,5,6,0,0,5,165,1985,1985,180000
860,704,0,3,0,1,1,1564,1,1,12000,0,0,0,7,7,0,0,7,0,1941,1950,174500
572,539,0,2,176,1,1,1111,0,1,5700,0,0,0,7,7,0,0,5,0,1926,1950,116900
832,650,0,3,0,0,1,1482,0,1,9000,0,0,0,9,7,0,0,7,0,1920,1988,143000
932,0,0,2,214,1,1,932,0,1,8280,0,0,0,5,6,0,0,4,0,1950,1950,124000
1466,0,0,3,0,2,1,1466,1,1,17755,0,0,140,4,5,0,100,6,0,1959,1959,149900
1811,0,0,2,280,1,1,1811,0,1,14115,0,0,0,7,6,0,0,6,0,1956,2004,230000
816,0,0,2,96,0,1,816,0,1,5890,0,0,0,8,6,0,0,5,0,1930,2007,120500
902,918,0,4,0,2,1,1820,2,1,13700,0,0,84,6,7,0,273,8,60,1965,1988,201800
1437,0,0,3,0,1,2,1437,0,1,10768,0,0,21,8,5,0,180,6,0,1976,2004,218000
1265,0,96,3,0,1,2,1265,0,1,9350,0,0,92,8,5,0,0,6,0,1965,1999,179900
1314,0,0,2,0,1,2,1314,0,1,5001,0,0,62,5,7,0,0,6,172,2007,2008,230000
1580,0,0,3,0,0,2,1580,0,1,11932,0,0,24,5,8,0,0,7,0,2007,2008,235128
943,933,0,4,0,1,2,1876,1,1,9120,0,0,69,6,6,0,0,8,0,1974,1974,185000
855,601,0,3,0,1,2,1456,1,1,2280,0,0,0,5,6,0,0,7,26,1978,1978,146000
1640,0,216,3,0,1,1,1640,0,1,14778,0,0,0,7,6,0,0,7,108,1954,2006,224000
894,0,0,3,0,1,1,894,0,1,8724,0,0,0,5,5,0,0,5,0,1968,1968,129000
1258,0,0,0,0,0,0,1258,2,2,12900,0,0,0,4,4,0,0,6,120,1969,1969,108959
1432,0,0,2,0,1,1,1432,1,1,16157,0,0,180,7,5,0,0,5,168,1978,1978,194000
1502,0,0,3,0,0,2,1502,0,1,9541,0,0,114,5,7,0,0,7,0,2009,2009,233170
1694,0,0,3,0,0,2,1694,0,1,10475,0,0,33,5,8,0,0,7,160,2008,2008,245350
959,712,0,3,0,1,2,1671,1,1,10852,0,0,38,5,6,0,0,7,0,2000,2000,173000
1236,872,0,4,0,2,2,2108,0,1,13728,0,0,0,7,6,0,90,7,0,1935,1986,235000
1831,1796,0,4,0,1,3,3627,1,1,35760,0,0,76,5,10,0,0,10,361,1995,1996,625000
1118,0,0,3,0,1,1,1118,0,1,9880,0,0,0,6,6,576,0,6,203,1977,1977,171000
1261,0,0,3,0,1,1,1261,0,1,9120,0,1400,0,6,6,0,288,6,0,1958,1958,163000
625,625,0,2,0,0,2,1250,1,1,4017,0,0,54,5,7,0,0,5,0,2006,2007,171900
1636,971,0,3,0,1,3,3086,0,1,18030,479,0,0,6,5,0,0,12,122,1946,1994,200500
1170,1175,0,4,0,1,2,2345,1,1,16560,0,0,0,8,6,0,0,9,0,1932,1950,239000
2129,743,0,4,0,1,2,2872,1,1,10678,0,0,33,5,8,0,0,9,0,1992,2000,285000
923,0,0,3,0,0,1,923,0,1,6951,0,0,0,5,5,0,0,5,362,1984,1985,119500
818,406,0,3,116,0,1,1224,0,1,3950,0,0,0,8,6,0,0,5,0,1926,2004,115000
820,523,0,3,102,1,1,1343,1,1,7681,0,0,0,6,5,0,0,7,192,1921,1950,154900
1124,0,0,3,190,1,1,1124,0,1,8335,0,0,36,5,5,0,0,5,0,1954,1954,93000
1298,1216,0,4,0,0,2,2514,1,1,11170,0,0,0,5,7,0,0,8,0,1990,1991,250000
1652,0,153,2,0,1,2,1652,0,1,5587,0,0,53,5,8,0,0,5,162,2008,2008,392500
2411,2065,0,4,0,2,3,4476,1,1,15623,0,0,78,5,10,555,0,10,171,1996,1996,745000
1130,0,0,2,0,1,1,1130,0,1,10800,0,0,0,6,5,0,0,5,229,1920,1950,120000
1572,0,0,3,0,2,1,1572,1,1,35133,0,0,263,4,5,0,263,5,0,1963,1963,186700
949,272,0,4,236,0,1,1221,0,1,9738,0,0,0,7,5,0,0,7,0,1924,1950,104900
1014,685,0,3,0,0,2,1699,0,2,10615,0,0,74,5,3,0,0,7,0,1900,1970,95000
1624,0,0,2,192,1,2,1624,0,1,12461,0,0,114,5,8,0,0,5,0,1994,1995,262000
831,829,0,3,0,0,2,1660,1,1,8935,0,0,68,5,7,0,0,7,144,2002,2002,195000
1028,776,0,3,0,1,2,1804,1,1,7500,0,0,60,5,7,0,0,7,140,1999,1999,189000
1622,0,0,3,0,1,1,1622,0,1,32463,0,0,0,4,4,0,0,7,439,1961,1975,168000
764,677,0,2,0,0,2,1441,1,1,2645,0,0,0,5,8,0,0,5,206,1999,2000,174000
842,630,0,3,84,0,1,1472,0,1,9600,0,0,0,8,5,0,0,6,0,1925,1994,125000
1224,0,0,2,0,0,2,1224,0,1,4500,0,0,304,5,6,0,0,5,0,1999,1999,165000
663,689,0,4,0,0,1,1352,1,1,9364,0,0,36,7,6,0,0,7,379,1969,1969,158000
728,728,0,3,0,0,2,1456,1,1,8029,0,0,24,5,6,0,0,8,100,2005,2005,176000
879,984,0,4,0,1,2,1863,1,1,14054,0,0,17,5,7,0,0,9,100,2006,2006,219210
815,875,0,3,330,1,1,1690,0,1,8850,0,0,0,6,7,0,0,7,0,1916,1950,144000
1212,0,0,3,0,0,2,1212,0,1,9100,0,0,0,5,7,0,0,6,356,2001,2001,178000
1382,0,0,3,0,1,1,1382,1,1,11235,0,0,82,5,4,0,0,6,0,1963,1979,148000
864,0,0,3,0,0,1,864,0,1,9353,0,0,0,5,4,0,0,5,0,1970,1970,116050
866,913,0,3,0,0,2,1779,1,1,10400,0,0,36,5,7,0,0,6,198,1998,1998,197900
884,464,0,3,208,1,1,1348,0,1,6000,0,0,0,8,5,0,0,5,0,1925,1997,117000
1630,0,0,3,0,1,2,1630,0,1,9750,0,0,234,5,7,0,0,6,74,2000,2001,213000
1074,0,0,3,0,0,1,1074,1,1,10140,0,0,88,6,5,0,0,6,0,1975,1975,153500
2196,0,0,3,0,1,2,2196,0,1,14684,0,0,70,7,7,0,0,7,84,1990,1991,271900
1056,0,0,2,0,0,1,1056,0,1,8900,0,0,42,4,4,0,0,5,0,1966,1966,107000
1700,0,0,3,0,0,2,1700,0,1,9135,0,0,23,5,6,0,0,7,192,2003,2003,200000
1283,0,0,3,0,0,1,1283,0,1,7763,0,0,0,7,5,0,0,6,0,1962,1980,140000
1660,0,0,3,0,1,2,1660,0,1,10182,0,0,50,5,8,0,0,8,322,2006,2006,290000
1055,790,0,3,0,1,2,1845,1,1,11218,0,400,104,5,6,0,0,8,635,1992,1992,189000
1080,672,0,4,0,0,2,1752,0,1,12134,0,0,12,7,8,0,0,8,325,1988,2005,164000
672,0,0,2,0,0,1,672,0,1,9340,0,0,113,6,4,0,0,4,0,1941,1950,113000
960,0,0,0,0,0,0,960,0,1,10246,0,0,0,9,4,0,0,3,88,1965,2001,145000
999,0,0,3,0,0,1,999,0,1,10205,0,0,72,5,5,0,0,6,150,1962,1962,134500
894,0,0,3,0,0,1,894,0,1,7094,0,0,0,5,5,0,0,5,0,1966,1966,125000
1318,584,0,4,0,0,2,1902,0,2,8930,0,0,0,5,6,0,0,8,0,1978,1978,112000
1314,0,0,3,0,0,2,1314,0,1,8640,0,0,112,5,8,0,0,6,135,2009,2009,229456
672,240,0,2,0,0,1,912,0,1,6240,0,0,0,5,4,0,0,3,0,1947,1950,80500
672,546,0,3,0,0,1,1218,1,1,1680,0,0,0,5,6,0,0,7,201,1971,1971,91500
912,0,0,2,0,0,1,912,0,1,7800,0,0,0,5,5,0,0,5,0,1964,1964,115000
1211,0,0,3,0,1,1,1211,0,1,8250,0,0,63,5,5,0,0,5,0,1968,1968,134000
1168,678,0,3,0,1,2,1846,0,1,10496,0,0,0,6,6,0,0,7,0,1949,1950,143000
2136,0,0,4,0,0,2,2136,0,1,10680,0,0,30,3,5,0,0,7,0,1951,1951,137900
788,702,0,3,0,1,2,1490,1,1,15384,0,0,75,5,7,0,0,8,100,2004,2005,184000
1138,0,0,3,0,0,1,1138,0,1,10482,0,0,0,8,6,0,0,6,224,1958,1958,145000
894,1039,0,4,0,1,2,1933,1,1,14598,0,0,18,5,6,0,0,9,100,2007,2007,214000
912,0,0,2,0,0,1,912,0,1,8872,0,0,240,8,5,0,0,5,0,1965,2008,147000
1702,0,0,1,0,1,1,1702,1,1,8769,0,0,72,5,9,0,224,7,0,2008,2008,367294
1507,0,0,4,0,0,2,1507,0,1,7910,0,0,0,5,5,0,0,7,0,1960,1960,127000
1361,1259,0,4,145,1,2,2620,2,2,18890,0,8300,24,5,5,0,0,12,155,1977,1977,190000
1190,0,0,3,0,0,1,1190,0,1,7728,0,0,18,6,5,0,0,6,0,1962,1962,132500
1224,0,0,2,0,0,2,1224,0,2,9842,0,0,0,5,4,0,0,6,0,1962,1962,101800
1188,0,0,3,0,0,1,1188,0,1,12160,0,0,0,5,5,0,0,6,0,1959,1959,142000
1024,940,0,4,0,0,1,1964,1,1,8525,0,0,192,6,5,0,0,7,0,1911,1950,130000
892,892,0,4,0,0,1,1784,1,1,13132,0,0,40,5,5,0,0,9,203,1914,1950,138887
764,862,0,2,0,0,2,1626,1,1,2628,0,0,27,5,7,0,0,6,0,2003,2003,175500
847,1101,0,4,0,1,2,1948,1,1,12393,0,0,48,5,7,0,0,8,100,2004,2005,195000
1141,0,0,3,0,0,1,1141,1,1,13072,0,0,0,5,6,0,0,6,0,2005,2005,142500
1484,0,0,2,0,1,2,1484,0,1,9037,0,0,33,5,8,0,0,6,120,2006,2006,265900
884,884,0,3,0,0,2,1768,1,1,8158,0,0,63,5,7,0,0,8,0,2003,2003,224900
1689,0,0,3,0,0,2,1689,0,1,9849,0,0,56,6,7,0,0,7,0,2007,2007,248328
1173,0,0,3,0,2,2,1173,0,1,10625,0,0,120,6,7,0,0,6,0,1974,1974,170000
2076,0,0,2,0,1,2,2076,1,1,13891,0,0,229,5,10,0,0,7,216,2006,2006,465000
792,725,0,3,0,2,1,1517,0,1,11435,0,0,0,7,8,0,0,7,0,1929,1950,230000
1140,728,0,3,0,1,3,1868,1,1,12090,0,0,112,7,6,0,147,7,268,1984,2003,178000
756,797,0,3,0,0,2,1553,1,1,8125,0,0,45,5,7,0,0,6,0,2005,2006,186500
1034,0,0,3,0,0,1,1034,0,1,12328,0,0,0,5,6,0,0,6,0,1976,1976,169900
1134,924,0,3,259,1,1,2058,1,1,9600,0,0,0,5,6,0,0,8,0,1917,1950,129500
988,0,0,3,0,0,1,988,0,1,7200,0,0,80,7,5,0,0,6,0,1950,1950,119000
2110,0,0,3,0,2,2,2110,1,1,11160,0,0,0,5,7,0,0,8,0,1968,1968,244000
1405,0,0,2,0,1,2,1405,0,1,3136,0,0,36,5,7,0,0,6,148,2003,2003,171750
874,0,0,3,0,0,1,874,0,1,9858,0,600,0,6,5,0,0,5,33,1968,1968,130000
1516,651,0,3,0,2,2,2167,1,1,17542,0,0,47,7,7,0,0,9,220,1974,2003,294000
760,896,0,3,0,1,2,1656,1,1,6931,0,0,128,5,7,0,0,7,178,2003,2004,165400
959,408,0,3,0,1,1,1367,0,1,6240,0,0,0,6,6,0,120,6,0,1931,1950,127500
1987,0,0,2,0,1,2,1987,0,1,14303,0,0,36,5,8,0,0,7,262,1994,1994,301500
864,0,0,2,0,0,1,864,0,1,4060,0,0,96,8,5,0,0,4,0,1922,1950,99900
1166,0,0,2,0,0,2,1166,0,1,9587,0,0,0,5,7,0,0,5,212,2005,2005,190000
1054,0,0,3,0,0,1,1054,1,1,9750,0,0,0,8,6,0,80,6,180,1969,1969,151000
892,783,0,3,0,1,2,1675,1,1,24682,0,0,103,5,6,0,0,7,0,1999,1999,181000
1050,0,0,2,0,0,1,1050,0,1,9600,0,0,0,6,5,0,0,5,0,1956,1956,128900
1104,684,0,5,0,2,1,1788,0,1,11250,0,0,0,5,4,0,0,8,120,1957,1989,161500
1060,764,0,3,126,1,1,1824,0,1,13515,0,0,0,6,6,0,0,8,0,1919,1950,180500
1337,0,0,2,0,0,2,1337,0,1,4060,0,0,68,5,6,0,0,5,144,1998,1999,181000
713,739,0,3,0,0,2,1452,1,1,3735,0,0,34,5,7,0,0,6,0,1999,1999,183900
964,925,0,4,264,1,1,1889,1,2,10120,0,0,0,4,7,0,0,9,0,1910,1950,122000
2018,0,0,3,0,1,2,2018,0,1,13214,0,0,76,5,9,0,0,10,144,2008,2009,378500
1968,1479,0,4,0,2,3,3447,1,1,14100,0,0,12,9,8,0,0,11,314,1935,1997,381000
874,650,0,3,0,0,1,1524,1,1,11344,0,0,0,5,5,0,0,7,0,1958,1958,144000
1332,192,0,0,0,1,0,1524,1,1,23595,0,0,0,6,7,0,0,4,268,1979,1979,260000
1489,0,0,3,0,1,2,1489,0,1,9156,0,0,0,7,6,0,0,7,0,1968,1968,185750
935,0,0,3,0,0,1,935,0,1,13526,0,0,0,6,5,0,0,5,180,1965,1965,137000
1357,0,0,2,0,1,1,1357,0,1,11512,0,0,0,7,6,0,163,5,0,1959,2006,177000
661,589,0,3,81,1,2,1250,0,1,5362,0,0,0,6,5,0,0,8,242,1910,2003,139000
928,992,0,4,0,0,2,1920,0,2,11345,0,0,0,5,5,0,0,10,0,1948,1950,137000
735,660,0,3,0,1,1,1395,1,1,12936,0,0,116,6,6,0,0,6,294,1972,1972,162000
1724,0,0,3,0,1,1,1724,1,1,17871,0,0,0,5,6,0,0,7,0,1967,1976,197900
1128,903,0,3,0,1,2,2031,1,1,9473,0,0,211,5,8,0,0,7,0,2002,2002,237000
698,430,0,2,164,0,1,1128,0,1,7500,0,0,0,4,4,0,0,6,30,1920,1950,68400
1573,0,0,3,0,0,2,1573,0,1,9808,0,0,72,5,7,0,0,6,0,2002,2002,227000
1339,0,0,2,0,1,2,1339,0,1,8049,0,0,58,5,7,0,90,6,0,1990,1990,180000
1040,0,0,3,0,0,2,1040,0,1,8800,0,0,0,7,5,0,288,5,0,1977,2008,150500
912,912,0,4,0,0,2,1824,2,2,9400,0,0,0,5,6,0,0,8,128,1971,1971,139000
1699,748,0,4,42,1,2,2447,0,1,9638,0,0,0,7,6,0,116,10,272,1919,1990,169000
825,587,0,4,0,1,1,1412,0,1,6000,0,0,0,6,6,0,0,6,45,1939,1950,132500
1328,0,0,3,0,2,1,1328,1,1,9790,0,0,26,5,6,0,0,6,0,1963,1963,143000
1582,0,0,4,0,0,2,1582,0,1,36500,0,0,198,5,5,0,0,7,168,1964,1964,190000
1659,0,0,2,0,1,2,1659,0,1,5664,0,0,59,5,8,0,0,5,212,2000,2000,278000
1120,850,0,3,0,1,2,1970,1,1,11065,0,0,74,5,8,0,0,8,177,2006,2006,281000
1152,0,0,3,0,1,1,1152,0,1,14112,0,0,0,7,5,0,0,6,227,1964,1964,180500
630,672,0,3,0,0,2,1302,1,1,1680,0,0,0,7,5,0,0,6,185,1972,1972,119500
1378,994,0,4,0,0,2,2372,0,2,6600,0,0,287,4,5,0,0,11,0,1892,1965,107500
832,832,0,4,0,1,2,1664,1,1,10140,0,0,28,5,7,0,259,8,0,1976,1976,162900
864,0,0,2,0,0,1,864,0,1,8172,0,0,0,7,5,0,0,5,0,1955,1990,115000
1052,0,0,3,0,0,1,1052,1,1,8400,0,0,0,5,5,0,0,5,356,1968,1968,138500
1128,0,0,3,123,0,2,1128,0,1,8700,0,0,20,6,5,0,0,6,192,1963,1963,155000
1072,0,0,2,0,0,2,1072,0,1,3675,0,0,44,5,6,0,0,5,0,2005,2006,140000
4692,950,0,3,0,3,2,5642,1,1,63887,0,0,292,5,10,480,0,12,214,2008,2008,160000
1246,0,0,3,0,0,1,1246,1,1,7500,0,0,0,7,5,0,0,6,218,1959,1994,154000
1005,978,0,3,0,1,2,1983,1,1,10762,0,0,0,5,7,0,0,9,0,1999,1999,225000
753,741,0,3,0,2,1,1494,0,1,7500,0,0,0,7,6,0,224,7,0,1942,1950,177500
1203,1323,0,4,0,1,2,2526,1,1,10120,0,0,78,5,8,0,0,8,309,1994,1994,290000
1616,0,0,3,0,0,2,1616,0,1,8688,0,0,59,5,7,0,0,7,208,2005,2005,232000
976,732,0,3,0,0,2,1708,0,1,3363,0,0,40,5,7,0,0,7,0,2004,2004,130000
1652,0,0,2,0,2,2,1652,0,1,13173,0,0,102,5,9,0,0,6,404,2006,2007,325000
1368,0,0,2,0,1,2,1368,0,1,6955,0,0,35,5,7,0,0,6,132,2005,2006,202500
990,0,0,3,0,0,1,990,0,1,8072,0,0,64,5,5,0,0,5,0,1994,1995,138000
1122,0,0,2,0,0,1,1122,0,1,12000,0,0,36,7,5,0,0,6,0,1948,2005,147000
1294,0,0,3,0,0,2,1294,0,1,7153,0,0,51,5,6,0,0,6,112,1991,1991,179200
1902,0,0,3,162,2,2,1902,0,1,17500,0,0,207,8,7,0,0,7,0,1959,2002,335000
1274,0,0,3,0,0,2,1274,0,1,8814,0,0,98,5,7,0,0,6,264,2005,2007,203000
1453,1357,0,4,0,1,2,2810,1,1,9572,0,0,0,5,8,0,0,9,500,1990,1990,302000
1422,1177,0,4,0,1,2,2599,1,1,14774,0,0,30,5,9,0,0,10,668,1999,1999,333168
948,0,0,3,0,1,1,948,0,1,8190,0,0,36,6,4,0,0,5,0,1954,1954,119000
1092,1020,0,4,0,2,2,2112,1,1,11075,0,0,0,5,6,0,0,9,280,1969,1969,206900
1630,0,0,3,0,1,2,1630,0,1,10226,0,0,42,5,8,0,0,8,172,2008,2008,295493
1352,0,0,2,0,1,2,1352,0,1,4230,0,0,241,5,7,0,0,5,0,2006,2007,208900
1787,0,0,3,0,1,2,1787,0,1,14781,0,0,150,5,8,0,0,7,198,2001,2002,275000
948,0,0,3,0,0,1,948,0,1,10215,0,0,0,5,4,0,0,5,0,1954,1954,111000
1478,0,0,3,0,2,1,1478,1,1,8400,0,0,0,3,6,0,216,6,114,1957,1957,156500
720,0,0,2,0,0,1,720,0,1,6627,0,0,0,6,3,0,0,4,0,1949,1950,72500
1061,862,0,3,0,1,2,1923,1,1,10186,0,0,39,5,7,0,0,8,240,1992,1992,190000
708,0,0,2,0,0,1,708,0,1,5330,0,0,0,7,4,0,0,5,164,1940,1950,82500
1795,0,0,2,0,1,2,1795,0,1,9986,0,0,49,5,8,0,0,7,0,2006,2007,147000
796,0,0,2,100,0,1,796,0,1,3636,0,0,0,4,4,0,0,5,0,1922,1950,55000
774,0,0,3,286,0,1,774,0,1,4270,0,0,0,6,3,0,0,6,0,1931,2006,79000
816,0,0,3,0,1,1,816,0,1,6600,0,0,0,9,5,0,0,5,0,1982,2008,130500
1584,1208,0,5,0,2,2,2792,0,1,10440,0,1150,547,7,6,0,480,8,0,1920,1950,256000
955,677,0,3,0,1,2,1632,1,1,9084,0,0,28,5,7,0,0,8,0,1998,1998,176500
1588,0,0,3,0,1,2,1588,0,1,10000,0,0,45,5,8,0,0,7,144,2006,2006,227000
954,0,0,3,0,0,1,954,0,1,10780,0,0,0,5,5,0,0,6,0,1976,1976,132500
816,0,0,2,0,1,1,816,0,1,8877,0,0,0,6,4,0,0,3,0,1938,1958,100000
803,557,0,2,190,0,1,1360,1,1,7200,0,0,65,6,5,0,0,6,0,1938,1995,125500
765,600,0,3,0,0,1,1365,1,1,2368,0,0,36,6,5,0,0,7,0,1970,1970,125000
1334,0,0,2,0,1,2,1334,0,1,9650,0,0,16,5,6,0,0,6,0,1977,1977,167900
