1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,GarageArea,GarageCars,GarageFinish,GarageQual,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF,Functional_int,HouseStyle_int,HouseStyle_1st,HouseStyle_2st,HouseStyle_15st,Foundation_int,MasVnrType_int,BsmtFinType1_int,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,Alley_Grvl,Alley_Pave,Alley_missing,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType1_missing,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType2_missing,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_missing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageCond_missing,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_missing,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_missing,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Utilities_AllPub,Utilities_NoSeWa,Utilities_missing,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SalePrice
1392,1070.0,168,4,2,2,57.0,0.0,1.0,0.0,1,1335.0,1,0,2,1,1,1,2,576.0,2.0,1,2,2462,1,0,1,1,0,19378,134.0,0,456.0,0,132,5,7,0,0,0,0,0,9,1392.0,239,2005,2006,3854.0,0,6,0,1,0,3,2,6,0,0,0,1,0,1,0,12,4.905348849769155,9.871945800548614,6.124705272492875,4.060615409477973,0.009950330853168092,7.197442839098518,7.239222152504936,7.239222152504936,6.976357407472319,0.009950330853168092,7.809139458201618,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.6114359150967734,0.6981347220709843,2.303584593327129,0.6981347220709843,1.1019400787607843,6.3578595973804495,5.4806805891406265,4.890424313365204,0.009950330853168092,5.129957884770136,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604401331344961,8.257128880027787,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.676079399771027
1232,665.1416330443618,0,3,2,3,660.0,0.0,0.0,0.0,1,572.0,1,0,2,2,1,0,2,516.0,2.0,2,2,1232,0,2,1,2,0,11120,66.68633104092515,0,54.598150033144236,0,0,6,6,0,0,0,0,0,6,1232.0,0,1984,1984,3129.1416330443617,0,5,1,0,0,3,0,4,0,1,1,1,1,1,24,12,4.215031984076325,9.31659139101815,4.018329773844182,6.493768968330291,0.009950330853168092,6.3509031685694355,7.117213613431537,7.117213613431537,6.501517321869645,0.009950330853168092,7.117213613431537,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.9473377010464987,0.009950330853168092,1.1019400787607843,6.248062216681136,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.593379230891976,8.048836727422872,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.998439434579149
1572,1096.0,0,3,2,1,1016.0,0.0,1.0,0.0,0,556.0,1,0,2,1,1,2,2,726.0,3.0,0,2,2668,1,0,1,0,0,13688,110.0,0,664.0,0,0,5,9,0,0,0,0,0,10,1572.0,400,2003,2004,4240.0,0,6,0,1,0,3,2,6,0,0,1,1,1,1,4,14,4.709620287344555,9.524348600108796,6.499802078136776,6.924622228841909,0.009950330853168092,6.32258319308749,7.360746260317155,7.360746260317155,7.0003435760039645,0.009950330853168092,7.889462896119124,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.3988039507345884,1.1019400787607843,1.3887912413184778,6.5889402325971025,5.993986364651492,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.603404327259404,8.35255672740626,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12.929993908996359
1541,665.1416330443618,0,3,2,2,1201.0,0.0,0.0,0.0,1,340.0,1,0,2,1,1,1,2,532.0,2.0,1,2,1541,0,0,1,1,0,12182,95.0,0,226.0,0,70,5,7,0,0,0,0,0,7,1541.0,0,2005,2005,3747.1416330443617,0,5,1,0,0,3,2,4,0,1,0,1,1,1,5,12,4.564452352709533,9.407797637169962,5.42499406937454,7.0917504345281,0.009950330853168092,5.8319118023667285,7.340842039186553,7.340842039186553,6.501517321869645,0.009950330853168092,7.340842039186553,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.6981347220709843,2.080690761080268,0.6981347220709843,1.1019400787607843,6.278540185715924,0.009950330853168092,4.262820712194002,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.6039029535543206,8.22901809959554,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,12.301387370778713
882,665.1416330443618,0,1,2,3,665.1416330443618,0.0,0.0,0.0,2,882.0,1,0,2,2,1,0,1,403.4287934927351,0.0,2,2,882,0,0,1,2,0,5500,55.0,0,54.598150033144236,0,0,6,4,0,0,0,0,0,4,882.0,0,1956,1956,2429.1416330443617,0,0,0,0,0,2,0,1,1,1,1,1,1,1,51,10,4.025530246221741,8.612686990725106,4.018329773844182,6.501517321869645,0.009950330853168092,6.783336525568145,6.783336525568145,6.783336525568145,6.501517321869645,0.009950330853168092,6.783336525568145,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.6981347220709843,1.6114359150967734,0.009950330853168092,0.009950330853168092,6.002500411063608,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.579173077245055,7.795708934817547,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,11.544433821905134
1149,467.0,0,3,2,2,370.0,0.0,0.0,0.0,2,779.0,1,183,1,2,1,0,2,216.0,1.0,2,2,1616,0,1,1,1,0,5400,40.0,0,54.598150033144236,0,0,7,6,0,0,0,0,0,5,1149.0,0,1926,2004,2765.0,0,5,1,0,0,1,0,2,0,1,1,0,1,1,3,13,3.713815939403968,8.594341252100158,4.018329773844182,5.916229016422076,0.009950330853168092,6.659306740114276,7.047525916971662,7.047525916971662,6.148489663210732,0.009950330853168092,7.388334043849882,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.7934247485471162,0.009950330853168092,0.6981347220709843,5.379943435427982,0.009950330853168092,0.009950330853168092,5.214990103958283,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.603404327259404,7.925161127547163,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,11.931642378754141
808,547.0,0,4,2,3,351.0,181.0,1.0,0.0,2,112.0,1,0,1,2,1,0,2,403.4287934927351,0.0,2,2,1355,0,1,2,2,0,10106,62.0,0,54.598150033144236,0,0,7,5,0,0,0,0,0,6,644.0,140,1940,1999,1999.0,0,2,0,0,1,1,0,5,0,0,1,1,1,1,9,12,4.143293443953964,9.22098452148745,4.018329773844182,5.863659584285475,5.204061630622316,4.72747631037206,6.469265820551557,6.6958112779215275,6.306293534956702,0.009950330853168092,7.212301843104417,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.6114359150967734,1.1019400787607843,1.9473377010464987,0.009950330853168092,0.009950330853168092,6.002500411063608,4.948830809849139,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.600907459529583,7.600907459529583,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.755879486687116
1867,665.1416330443618,0,2,2,3,379.0,768.0,1.0,0.0,2,470.0,1,0,2,1,1,3,1,303.0,1.0,0,2,1867,0,0,1,2,0,10708,66.68633104092515,0,54.598150033144236,0,0,5,5,0,0,0,142,0,7,1617.0,476,1955,1993,4149.141633044362,0,5,1,0,0,2,0,2,0,0,1,1,1,0,16,10,4.215031984076325,9.278840722194444,4.018329773844182,5.940197568163651,6.645103973322264,6.15487932521354,7.388952278069054,7.532628972093517,6.501517321869645,0.009950330853168092,7.532628972093517,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.6981347220709843,2.080690761080268,1.3887912413184778,0.6981347220709843,5.717060595602044,6.167537455029179,0.009950330853168092,0.009950330853168092,0.009950330853168092,4.962914557884844,0.009950330853168092,0.009950330853168092,7.5979029655543435,8.330900150640224,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.154784614286667
1610,551.0,0,3,2,3,1288.0,0.0,1.0,0.0,0,294.0,1,0,2,1,1,1,1,789.0,3.0,0,2,2161,1,0,1,0,0,10562,86.0,0,300.0,0,120,5,8,0,0,0,0,0,8,1582.0,178,2007,2007,3743.0,0,6,0,1,0,3,3,6,0,0,0,1,1,1,0,13,4.466023054577933,9.265113554523461,5.70714348678838,7.161629760860995,0.009950330853168092,5.68700925407037,7.367083376980453,7.384616590482352,6.313566162055032,0.009950330853168092,7.678793623535358,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.1983350716202463,0.6981347220709843,1.3887912413184778,6.672045603608801,5.1874416702021,4.7958731868099616,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,8.227912508534086,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12.693501691489768
840,880.0,0,3,2,3,665.1416330443618,0.0,0.0,0.0,1,840.0,1,0,2,1,1,1,2,440.0,2.0,0,2,1720,1,0,1,1,0,8244,62.0,0,54.598150033144236,0,48,5,7,0,0,0,0,0,7,840.0,100,2004,2004,2560.0,0,6,0,1,0,3,0,1,1,0,0,1,1,1,3,12,4.143293443953964,9.01736344784924,4.018329773844182,6.501517321869645,0.009950330853168092,6.734603550508676,6.734603550508676,6.734603550508676,6.781068976609558,0.009950330853168092,7.450666606769905,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.080690761080268,0.6981347220709843,1.1019400787607843,6.089067550926717,4.615219521841093,3.8920243589214563,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.603404327259404,7.8481569909166184,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.119975396053194
1707,665.1416330443618,0,2,2,3,665.1416330443618,0.0,0.0,0.0,1,1686.0,1,0,2,1,2,1,2,511.0,2.0,1,2,1707,1,2,1,2,0,16669,66.68633104092515,0,653.0,0,64,6,8,0,0,0,0,0,6,1686.0,574,1981,1981,4058.1416330443617,0,5,1,0,0,2,2,1,1,0,0,1,1,1,25,14,4.215031984076325,9.721366575624684,6.483122641860177,6.501517321869645,0.009950330853168092,7.430713010210676,7.430713010210676,7.443084229132313,6.501517321869645,0.009950330853168092,7.443084229132313,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.1019400787607843,0.6981347220709843,1.9473377010464987,0.6981347220709843,1.1019400787607843,6.238344156098775,6.354387431950471,4.174541104216377,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.591866760285884,8.308729273382907,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.337105293891872
